Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
69	-23341.22	-23320.86	-20.35501	1.41628	1.9462	0.703791	23.87332	0.885937	0.0768384	0.037225	2.65781	0.230515	0.111675	4.353313	1.362557	0.203288	0.563957	1.04122	2.19154	0.0442948	0.0220244	0.320051	0.0204426	0.179725	0.101829	0.300057	0.0115761	0.354359	0.176195	2.56041	0.163541	1.4378	0.814633	2.40046	0.0926087	4.735729
70	-23333.98	-23314.56	-19.42295	1.41401	1.94195	0.703791	23.87332	0.891513	0.0710282	0.0374592	2.67454	0.213085	0.112378	4.348934	1.362557	0.203288	0.563957	1.04122	2.19154	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.643612
71	-23335.02	-23314.54	-20.48015	1.41401	1.94195	0.703791	23.87332	0.891513	0.0710282	0.0374592	2.67454	0.213085	0.112378	5.459031	1.362557	0.203288	0.563957	1.04122	2.19154	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.638323
72	-23337.42	-23317.82	-19.59501	1.41401	1.94432	0.706173	23.87332	0.891513	0.0710282	0.0374592	2.67454	0.213085	0.112378	3.995555	1.362557	0.203288	0.563957	1.04122	2.19154	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.695681
73	-23325.07	-23306.49	-18.58482	1.41151	1.94432	0.706173	25.26983	0.891513	0.0710282	0.0374592	2.67454	0.213085	0.112378	3.571477	1.208928	0.176667	0.531655	1.02752	2.26415	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.497669
74	-23330.36	-23313.09	-17.2747	1.41151	1.94432	0.703987	25.26983	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	3.571477	1.208928	0.176667	0.531655	1.02752	2.26415	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.366876
75	-23327.06	-23309.68	-17.38323	1.41151	1.79911	0.703987	25.26983	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	3.374229	1.208928	0.176667	0.531655	1.02752	2.26415	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.411975
76	-23319.52	-23300.48	-19.03751	1.41151	1.79911	0.688714	25.26983	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	6.093718	1.208928	0.176667	0.531655	1.02752	2.26415	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.306981
77	-23294.92	-23274.72	-20.20553	1.37989	1.79911	0.688714	25.26983	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	7.913794	0.767652	0.0886593	0.393777	0.947572	2.56999	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.244938
78	-23287.43	-23270.77	-16.66348	1.35388	1.79934	0.686993	24.44301	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	4.720169	0.895215	0.115602	0.442821	0.980209	2.46137	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.295528
79	-23287.47	-23269.98	-17.49078	1.35388	1.79822	0.686993	24.44301	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	6.150262	0.8288563	0.101683	0.418497	0.964641	2.51518	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.235361
80	-23292.71	-23276.63	-16.07485	1.35388	1.79685	0.686993	24.44301	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	3.763753	1.237915	0.181857	0.538199	1.03045	2.2495	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.332556
81	-23299.8	-23280.18	-19.6147	1.35388	1.722	0.688166	25.44982	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	5.375596	0.872571	0.110882	0.43479	0.975199	2.47913	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.432043
82	-23291.6	-23273.77	-17.8241	1.35388	1.72448	0.688166	25.44982	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	4.876764	1.178935	0.171215	0.524638	1.02431	2.27984	0.0442759	0.022015	0.319914	0.0204339	0.179648	0.101786	0.300356	0.0115711	0.354207	0.17612	2.55931	0.163471	1.43719	0.814285	2.40285	0.0925691	4.302618
83	-23283.65	-23266.47	-17.18326	1.29583	1.72448	0.687186	25.44982	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	5.805592	1.178935	0.171215	0.524638	1.02431	2.27984	0.040723	0.0202484	0.378102	0.0151792	0.165233	0.0936179	0.276254	0.0106426	0.325784	0.161988	3.02481	0.121434	1.32186	0.748943	2.21003	0.0851409	4.151554
84	-23206.82	-23191.29	-15.52657	0.950275	1.72347	0.68951	25.44982	0.877674	0.0808025	0.041524	2.63302	0.242407	0.124572	5.805592	1.178935	0.171215	0.524638	1.02431	2.27984	0.040723	0.0202484	0.378102	0.0151792	0.165233	0.0936179	0.276254	0.0106426	0.325784	0.161988	3.02481	0.121434	1.32186	0.748943	2.21003	0.0851409	4.02031
85	-23187.17	-23171.05	-16.11986	0.950275	1.72347	0.68951	25.44982	0.871951	0.0802756	0.0477736	2.61585	0.240827	0.143321	5.805592	1.178935	0.171215	0.524638	1.02431	2.27984	0.0406088	0.0201916	0.377041	0.0151366	0.167575	0.0933552	0.275479	0.0106128	0.32487	0.161533	3.01633	0.121093	1.3406	0.746842	2.20383	0.0849021	4.079638
86	-23184.47	-23168.74	-15.73197	0.950275	1.72347	0.68951	25.44982	0.871951	0.0802756	0.0477736	2.61585	0.240827	0.143321	5.805592	1.178935	0.171215	0.524638	1.02431	2.27984	0.0406088	0.0201916	0.377041	0.0151366	0.167575	0.0933552	0.275479	0.0106128	0.32487	0.161533	3.01633	0.121093	1.3406	0.746842	2.20383	0.0849021	4.04085
87	-23186.27	-23167.9	-18.36604	0.946636	1.31575	0.690416	25.44982	0.871951	0.0802756	0.0477736	2.61585	0.240827	0.143321	5.133815	1.178935	0.171215	0.524638	1.02431	2.27984	0.0406088	0.0201916	0.377041	0.0151366	0.167575	0.0933552	0.275479	0.0106128	0.32487	0.161533	3.01633	0.121093	1.3406	0.746842	2.20383	0.0849021	4.412479
88	-23191.2	-23171.62	-19.57524	0.946636	1.05193	0.690416	27.7534	0.871951	0.0802756	0.0477736	2.61585	0.240827	0.143321	3.817593	1.178935	0.171215	0.524638	1.02431	2.27984	0.0401966	0.0199867	0.373214	0.014983	0.165874	0.0924076	0.282834	0.010505	0.321572	0.159893	2.98571	0.119864	1.32699	0.739261	2.26267	0.0840402	4.461044
89	-23169.6	-23151.77	-17.82424	0.946636	1.05377	0.690416	27.7534	0.87825	0.0763269	0.0454236	2.63475	0.228981	0.136271	4.709985	1.178935	0.171215	0.524638	1.02431	2.27984	0.0405146	0.0187153	0.369684	0.0151015	0.167186	0.0931387	0.285071	0.0105881	0.324117	0.149722	2.95747	0.120812	1.33749	0.74511	2.28057	0.0847051	4.196522
90	-23183.8	-23165.17	-18.62389	0.954143	1.05377	0.690416	27.7534	0.87825	0.0763269	0.0454236	2.63475	0.228981	0.136271	4.165301	1.007827	0.138513	0.479092	1.00128	2.38111	0.0407191	0.0188098	0.366502	0.0151778	0.16803	0.093609	0.286511	0.0106416	0.325753	0.150478	2.93201	0.121422	1.34424	0.748872	2.29209	0.0851328	4.330204
91	-23134.91	-23117.25	-17.65827	0.713523	1.09264	0.657422	26.89448	0.87825	0.0763269	0.0454236	2.63475	0.228981	0.136271	4.165301	1.007827	0.138513	0.479092	1.00128	2.38111	0.0407191	0.0188098	0.366502	0.0151778	0.16803	0.093609	0.286511	0.0106416	0.325753	0.150478	2.93201	0.121422	1.34424	0.748872	2.29209	0.0851328	4.34301
92	-23109.9	-23093.61	-16.28903	0.713523	1.08785	0.657422	25.17804	0.877548	0.0767667	0.0456854	2.63264	0.2303	0.137056	4.674832	1.007827	0.138513	0.479092	1.00128	2.38111	0.0414959	0.0191686	0.373493	0.0154673	0.171236	0.0953947	0.2729	0.0108446	0.331967	0.153349	2.98794	0.123739	1.36988	0.763157	2.1832	0.0867568	4.327256
93	-23110.65	-23094.1	-16.55638	0.713523	1.12031	0.655158	25.17804	0.877548	0.0767667	0.0456854	2.63264	0.2303	0.137056	4.104569	0.6209085	0.057447	0.323696	0.891622	2.72723	0.0453773	0.0209616	0.314892	0.0169141	0.187252	0.104318	0.298426	0.011859	0.363018	0.167692	2.51914	0.135313	1.49802	0.83454	2.38741	0.0948717	4.407998
94	-23111.05	-23092.48	-18.57347	0.713523	1.12031	0.655158	25.94221	0.877548	0.0767667	0.0456854	2.63264	0.2303	0.137056	6.37527	0.8059241	0.0968187	0.409508	0.958583	2.53509	0.0453773	0.0209616	0.314892	0.0169141	0.187252	0.104318	0.298426	0.011859	0.363018	0.167692	2.51914	0.135313	1.49802	0.83454	2.38741	0.0948717	4.306219
95	-23121.86	-23102.83	-19.03366	0.711187	1.12031	0.655158	25.94221	0.877548	0.0767667	0.0456854	2.63264	0.2303	0.137056	6.014423	0.5944867	0.051973	0.309194	0.87848	2.76035	0.046509	0.0209367	0.314519	0.016894	0.18703	0.104194	0.298073	0.0118449	0.372072	0.167494	2.51615	0.135152	1.49624	0.833551	2.38458	0.0947593	4.388556
96	-23101.52	-23086.26	-15.26072	0.711187	0.680661	0.655158	24.13342	0.877548	0.0767667	0.0456854	2.63264	0.2303	0.137056	5.1765	0.5944867	0.051973	0.309194	0.87848	2.76035	0.046509	0.0209367	0.314519	0.016894	0.18703	0.104194	0.298073	0.0118449	0.372072	0.167494	2.51615	0.135152	1.49624	0.833551	2.38458	0.0947593	4.319899
97	-23108.33	-23094.19	-14.14455	0.697976	0.680661	0.649222	24.13342	0.877548	0.0767667	0.0456854	2.63264	0.2303	0.137056	4.173582	0.3530844	0.0105681	0.145952	0.67508	3.1684	0.0467779	0.0210578	0.310555	0.0169917	0.188112	0.104796	0.299796	0.0119134	0.374223	0.168462	2.48444	0.135934	1.50489	0.838371	2.39837	0.0953072	4.310488
98	-23106.39	-23091.89	-14.50279	0.697976	0.656478	0.649222	24.13342	0.877548	0.0767667	0.0456854	2.63264	0.2303	0.137056	4.739179	0.3530844	0.0105681	0.145952	0.67508	3.1684	0.0467779	0.0210578	0.310555	0.0169917	0.188112	0.104796	0.299796	0.0119134	0.374223	0.168462	2.48444	0.135934	1.50489	0.838371	2.39837	0.0953072	4.292171
99	-23107.1	-23092.28	-14.81833	0.697976	0.656478	0.649222	24.13342	0.881674	0.0771277	0.0411984	2.64502	0.231383	0.123595	4.739179	0.3530844	0.0105681	0.145952	0.67508	3.1684	0.0467779	0.0210578	0.310555	0.0169917	0.188112	0.104796	0.299796	0.0119134	0.374223	0.168462	2.48444	0.135934	1.50489	0.838371	2.39837	0.0953072	4.323725
100	-23096.64	-23081.18	-15.45524	0.667111	0.680579	0.649222	24.13342	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	4.93502	0.3530844	0.0105681	0.145952	0.67508	3.1684	0.0466622	0.0234784	0.309787	0.0169497	0.187647	0.104537	0.299055	0.0118839	0.373298	0.187827	2.47829	0.135598	1.50117	0.836298	2.39244	0.0950716	4.368508
101	-23088.58	-23074.32	-14.25941	0.667111	0.680579	0.649256	24.13342	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	4.46939	0.4601257	0.0262573	0.22509	0.788937	2.95972	0.0466147	0.0234545	0.309471	0.0169324	0.187456	0.104431	0.29875	0.0128906	0.372918	0.187636	2.47577	0.135459	1.49964	0.835446	2.39	0.103125	4.295485
102	-23084.39	-23071.14	-13.24891	0.667111	0.681531	0.649256	24.13342	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	3.518094	0.4601257	0.0262573	0.22509	0.788937	2.95972	0.0475315	0.0241464	0.315558	0.0172655	0.191142	0.086586	0.304626	0.0131441	0.380252	0.193171	2.52446	0.138124	1.52914	0.692688	2.43701	0.105153	4.289469
103	-23085.41	-23070.58	-14.82661	0.667111	0.681531	0.598512	24.13342	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	3.625928	0.4601257	0.0262573	0.22509	0.788937	2.95972	0.0475315	0.0241464	0.315558	0.0172655	0.191142	0.086586	0.304626	0.0131441	0.380252	0.193171	2.52446	0.138124	1.52914	0.692688	2.43701	0.105153	4.44153
104	-23087.28	-23067.85	-19.42234	0.667111	0.669453	0.596163	24.77271	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	6.087033	0.5823724	0.0494939	0.302331	0.872052	2.77612	0.0475315	0.0241464	0.315558	0.0172655	0.191142	0.086586	0.304626	0.0131441	0.380252	0.193171	2.52446	0.138124	1.52914	0.692688	2.43701	0.105153	4.592505
105	-23100.18	-23082.87	-17.30512	0.667111	0.667936	0.598291	24.74042	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	3.913195	0.5823724	0.0494939	0.302331	0.872052	2.77612	0.0475315	0.0241464	0.315558	0.0172655	0.191142	0.086586	0.304626	0.0131441	0.380252	0.193171	2.52446	0.138124	1.52914	0.692688	2.43701	0.105153	4.601335
106	-23099.65	-23082.35	-17.2981	0.665397	0.690331	0.598291	24.74042	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	3.658416	0.5823724	0.0494939	0.302331	0.872052	2.77612	0.0474805	0.0251935	0.315219	0.0172469	0.190937	0.0864931	0.304299	0.01313	0.379844	0.201548	2.52175	0.137975	1.5275	0.691945	2.43439	0.10504	4.624043
107	-23088.45	-23071.83	-16.62025	0.66595	0.690331	0.598291	24.74042	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	3.38742	0.3583669	0.0111946	0.150047	0.681992	3.15677	0.0474805	0.0251935	0.315219	0.0172469	0.190937	0.0864931	0.304299	0.01313	0.379844	0.201548	2.52175	0.137975	1.5275	0.691945	2.43439	0.10504	4.583302
108	-23064.43	-23047.51	-16.91511	0.547684	0.691195	0.598291	24.74042	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	3.38742	0.3583669	0.0111946	0.150047	0.681992	3.15677	0.0474805	0.0251935	0.315219	0.0172469	0.190937	0.0864931	0.304299	0.01313	0.379844	0.201548	2.52175	0.137975	1.5275	0.691945	2.43439	0.10504	4.624528
109	-23067.52	-23049.66	-17.85941	0.547684	0.691195	0.576781	24.74042	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	3.38742	0.3583669	0.0111946	0.150047	0.681992	3.15677	0.0474661	0.0251859	0.315124	0.0172417	0.190879	0.0864669	0.304207	0.0134295	0.379729	0.201487	2.52099	0.137934	1.52704	0.691735	2.43365	0.107436	4.72111
110	-23075.74	-23055.36	-20.37937	0.547684	0.663941	0.576781	24.74042	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	4.5645	0.3457168	0.009724	0.140221	0.665168	3.18489	0.0474661	0.0251859	0.315124	0.0172417	0.190879	0.0864669	0.304207	0.0134295	0.379729	0.201487	2.52099	0.137934	1.52704	0.691735	2.43365	0.107436	4.858123
111	-23068.5	-23048.38	-20.11882	0.436589	0.663941	0.576781	24.74042	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	4.5645	0.3457168	0.009724	0.140221	0.665168	3.18489	0.046746	0.0248037	0.310343	0.0169801	0.203155	0.085155	0.299592	0.0132258	0.373968	0.19843	2.48274	0.135841	1.62524	0.68124	2.39673	0.105806	4.843177
112	-23065.14	-23048.81	-16.33143	0.436589	0.663941	0.549358	22.30336	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	4.5645	0.8636899	0.109021	0.431566	0.973152	2.48626	0.046746	0.0248037	0.310343	0.0169801	0.203155	0.085155	0.299592	0.0132258	0.373968	0.19843	2.48274	0.135841	1.62524	0.68124	2.39673	0.105806	4.710887
113	-23070.68	-23056.18	-14.4991	0.436589	0.663941	0.549358	22.30336	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	2.928051	0.6342827	0.0602471	0.3308	0.897849	2.7111	0.046746	0.0248037	0.310343	0.0169801	0.203155	0.085155	0.299592	0.0132258	0.373968	0.19843	2.48274	0.135841	1.62524	0.68124	2.39673	0.105806	4.691298
114	-23062.38	-23045.1	-17.27604	0.436589	0.663941	0.549358	23.01246	0.883983	0.0747108	0.0413062	2.65195	0.224132	0.123919	4.504552	0.6518212	0.0639425	0.339883	0.905617	2.69056	0.046746	0.0248037	0.310343	0.0169801	0.203155	0.085155	0.299592	0.0132258	0.373968	0.19843	2.48274	0.135841	1.62524	0.68124	2.39673	0.105806	4.740433
115	-23058.32	-23040.92	-17.397	0.441501	0.663941	0.548957	23.01246	0.899741	0.0638465	0.0364126	2.69922	0.19154	0.109238	4.504552	0.6518212	0.0639425	0.339883	0.905617	2.69056	0.048361	0.0247617	0.309817	0.0169513	0.202811	0.0850107	0.299084	0.0132033	0.386888	0.198094	2.47854	0.135611	1.62249	0.680086	2.39267	0.105627	4.752078
116	-23063.69	-23043.74	-19.94401	0.421342	0.663941	0.548318	23.01246	0.899741	0.0638465	0.0364126	2.69922	0.19154	0.109238	5.339219	1.012768	0.139494	0.480556	1.00208	2.37787	0.048361	0.0247617	0.309817	0.0169513	0.202811	0.0850107	0.299084	0.0132033	0.386888	0.198094	2.47854	0.135611	1.62249	0.680086	2.39267	0.105627	4.925392
117	-23059.97	-23040.39	-19.57388	0.421342	0.663941	0.535481	23.01246	0.899741	0.0638465	0.0364126	2.69922	0.19154	0.109238	4.77215	1.012768	0.139494	0.480556	1.00208	2.37787	0.0585741	0.0246595	0.308539	0.0168814	0.201974	0.08466	0.291564	0.0131489	0.468592	0.197276	2.46831	0.135051	1.61579	0.67728	2.33251	0.105191	4.946369
118	-23053.02	-23033.17	-19.84227	0.441401	0.661563	0.534153	23.4041	0.900396	0.0631648	0.0364391	2.70119	0.189495	0.109317	3.947236	1.012768	0.139494	0.480556	1.00208	2.37787	0.058754	0.0216628	0.309487	0.0169333	0.202595	0.0849201	0.292459	0.0131893	0.470032	0.173303	2.47589	0.135466	1.62076	0.679361	2.33967	0.105514	5.0149
119	-23060.39	-23038.77	-21.62308	0.441401	0.661563	0.534153	23.4041	0.900396	0.0631648	0.0364391	2.70119	0.189495	0.109317	3.947236	1.012768	0.139494	0.480556	1.00208	2.37787	0.058754	0.0216628	0.309487	0.0169333	0.202595	0.0849201	0.292459	0.0131893	0.470032	0.173303	2.47589	0.135466	1.62076	0.679361	2.33967	0.105514	5.192982
120	-23052.7	-23030.49	-22.20503	0.441401	0.6711	0.534153	23.4041	0.900396	0.0631648	0.0364391	2.70119	0.189495	0.109317	4.915596	1.012768	0.139494	0.480556	1.00208	2.37787	0.058754	0.0216628	0.309487	0.0169333	0.202595	0.0849201	0.292459	0.0131893	0.470032	0.173303	2.47589	0.135466	1.62076	0.679361	2.33967	0.105514	5.153387
121	-23059.16	-23037.35	-21.8026	0.441401	0.688166	0.534496	23.4041	0.900396	0.0631648	0.0364391	2.70119	0.189495	0.109317	5.982076	1.012768	0.139494	0.480556	1.00208	2.37787	0.058754	0.0216628	0.309487	0.0169333	0.202595	0.0849201	0.292459	0.0131893	0.470032	0.173303	2.47589	0.135466	1.62076	0.679361	2.33967	0.105514	5.004755
122	-23061.53	-23040.44	-21.08978	0.444728	0.694391	0.534496	23.4041	0.900396	0.0631648	0.0364391	2.70119	0.189495	0.109317	4.747844	1.148812	0.165654	0.517327	1.02086	2.29616	0.058754	0.0216628	0.309487	0.0169333	0.202595	0.0849201	0.292459	0.0131893	0.470032	0.173303	2.47589	0.135466	1.62076	0.679361	2.33967	0.105514	5.055941
123	-23037.39	-23018.43	-18.95698	0.444728	0.694391	0.489656	23.10735	0.897397	0.0629545	0.0396482	2.69219	0.188863	0.118945	4.908803	1.148812	0.165654	0.517327	1.02086	2.29616	0.0586416	0.0216214	0.308894	0.0188151	0.202207	0.0847575	0.2919	0.013164	0.469132	0.172971	2.47115	0.150521	1.61765	0.67806	2.3352	0.105312	4.860724
124	-23029.41	-23011.77	-17.64758	0.44551	0.694391	0.482871	23.10735	0.897397	0.0629545	0.0396482	2.69219	0.188863	0.118945	4.400224	0.7827517	0.0918835	0.400096	0.952059	2.55596	0.0586416	0.0216214	0.308894	0.0188151	0.202207	0.0847575	0.2919	0.013164	0.469132	0.172971	2.47115	0.150521	1.61765	0.67806	2.3352	0.105312	4.781242
125	-23017.25	-23000.32	-16.92794	0.445821	0.70644	0.482871	23.10735	0.89754	0.0628054	0.0396545	2.69262	0.188416	0.118964	4.499492	0.7827517	0.0918835	0.400096	0.952059	2.55596	0.0586416	0.0216214	0.308894	0.0188151	0.202207	0.0847575	0.2919	0.013164	0.469132	0.172971	2.47115	0.150521	1.61765	0.67806	2.3352	0.105312	4.698115
126	-23010.72	-22992.26	-18.46014	0.445821	0.70644	0.371101	23.10735	0.89754	0.0628054	0.0396545	2.69262	0.188416	0.118964	4.499492	0.7827517	0.0918835	0.400096	0.952059	2.55596	0.0586416	0.0216214	0.308894	0.0188151	0.202207	0.0847575	0.2919	0.013164	0.469132	0.172971	2.47115	0.150521	1.61765	0.67806	2.3352	0.105312	4.862512
127	-22991.61	-22973.91	-17.7094	0.445821	0.70644	0.371101	23.10735	0.89754	0.0628054	0.0396545	2.69262	0.188416	0.118964	4.499492	0.7827517	0.0918835	0.400096	0.952059	2.55596	0.0586416	0.0216214	0.308894	0.0188151	0.202207	0.0847575	0.2919	0.013164	0.469132	0.172971	2.47115	0.150521	1.61765	0.67806	2.3352	0.105312	4.787438
128	-22992.31	-22974.63	-17.6788	0.443905	0.709424	0.369537	23.10735	0.892678	0.0624652	0.0448573	2.67803	0.187395	0.134572	4.035111	0.7827517	0.0918835	0.400096	0.952059	2.55596	0.0586416	0.0216214	0.308894	0.0188151	0.202207	0.0847575	0.2919	0.013164	0.469132	0.172971	2.47115	0.150521	1.61765	0.67806	2.3352	0.105312	4.830865
129	-22996.64	-22978.12	-18.5136	0.444761	0.708383	0.369537	22.87811	0.892678	0.0624652	0.0448573	2.67803	0.187395	0.134572	6.08615	0.7827517	0.0918835	0.400096	0.952059	2.55596	0.0586416	0.0216214	0.308894	0.0188151	0.202207	0.0847575	0.2919	0.013164	0.469132	0.172971	2.47115	0.150521	1.61765	0.67806	2.3352	0.105312	4.732185
130	-22993.68	-22976.37	-17.30842	0.425811	0.708383	0.369537	23.11831	0.894153	0.0662299	0.0396174	2.68246	0.19869	0.118852	5.043137	0.630135	0.0593769	0.328614	0.895947	2.71606	0.0590632	0.0217768	0.311115	0.0189504	0.203661	0.08007	0.293999	0.0113649	0.472506	0.174215	2.48892	0.151603	1.62929	0.64056	2.35199	0.0909191	4.693843
131	-22995.13	-22978	-17.13054	0.418668	0.706963	0.369537	23.11831	0.894153	0.0662299	0.0396174	2.68246	0.19869	0.118852	5.529876	0.630135	0.0593769	0.328614	0.895947	2.71606	0.0591354	0.0218034	0.311495	0.017752	0.20391	0.0801678	0.294358	0.0113788	0.473083	0.174428	2.49196	0.142016	1.63128	0.641342	2.35486	0.0910302	4.628238
132	-23002.3	-22985.22	-17.08605	0.418668	0.706963	0.369618	23.11831	0.894153	0.0662299	0.0396174	2.68246	0.19869	0.118852	4.419795	0.630135	0.0593769	0.328614	0.895947	2.71606	0.0591354	0.0218034	0.311495	0.017752	0.20391	0.0801678	0.294358	0.0113788	0.473083	0.174428	2.49196	0.142016	1.63128	0.641342	2.35486	0.0910302	4.734789
133	-23010.51	-22992.85	-17.65677	0.418668	0.706963	0.369618	23.11831	0.894153	0.0662299	0.0396174	2.68246	0.19869	0.118852	4.303442	0.4125685	0.0185686	0.191081	0.744531	3.04582	0.059171	0.0218166	0.311683	0.0177626	0.204032	0.080216	0.294535	0.0107838	0.473368	0.174533	2.49346	0.142101	1.63226	0.641728	2.35628	0.0862706	4.803496
134	-23017.93	-23001.22	-16.71421	0.418668	0.713605	0.369591	23.11831	0.894153	0.0662299	0.0396174	2.68246	0.19869	0.118852	3.320557	0.4125685	0.0185686	0.191081	0.744531	3.04582	0.059171	0.0218166	0.311683	0.0177626	0.204032	0.080216	0.294535	0.0107838	0.473368	0.174533	2.49346	0.142101	1.63226	0.641728	2.35628	0.0862706	4.806867
135	-23004.08	-22988.74	-15.34682	0.418959	0.713605	0.369591	23.11831	0.894153	0.0662299	0.0396174	2.68246	0.19869	0.118852	3.320557	0.4871846	0.0310378	0.243467	0.810715	2.91478	0.059171	0.0218166	0.311683	0.0177626	0.204032	0.080216	0.294535	0.0107838	0.473368	0.174533	2.49346	0.142101	1.63226	0.641728	2.35628	0.0862706	4.670099
